Date,Maximum_temp,Mean_temp,Minimum_temp,cloud_cover,sunshine,global_radiation,snow_depth,Pressure,Precipitation
20121009,15.4,11.5,8.7,6,3.8,87,0,101610,0
20121010,15.7,11.8,8.1,7,2.8,76,0,101500,0
20121011,14.8,12.3,8.9,8,0,32,0,100370,7.8
20121012,13.5,12.3,9.7,5,6.4,106,0,100580,0
20121013,12.9,9.6,5.6,4,4.1,85,0,100480,0.8
20121014,14.2,7.4,1.9,1,7.7,113,0,100270,0
20121015,15.9,8.6,2.9,6,0.6,44,0,100240,1.4
20121016,17.5,12.1,8.3,4,7.3,107,0,100090,12
20121017,17,12.7,7.8,5,6.2,98,0,99770,1.6
20121018,13.6,14.6,12.1,7,2.9,69,0,100200,0.2
20121019,14.1,12.4,11.2,8,0,28,0,100780,8.2
20121020,13.6,11.3,8.4,7,0.3,36,0,101630,5.2
20121021,14.9,11.5,9.3,8,0,27,0,101810,0.8
20121022,13.8,12.8,10.7,8,0,27,0,102020,0.2
20121023,16.9,12.9,11.9,8,0,26,0,102380,0
20121024,13.3,14.4,11.9,6,1.6,50,0,101960,0
20121025,9.1,13.1,12.9,8,0,25,0,101650,0.4
20121026,9.1,8.6,8,7,0,25,0,101280,0.2
20121027,9.7,5.6,2.1,3,6.2,85,0,101670,0.2
20121028,13.3,5,0.2,7,0.1,27,0,101550,3
20121029,11.1,9,4.6,7,1.7,47,0,100870,1.8
20121030,13.2,7.8,4.5,4,5.6,77,0,100460,0.2
20121031,10.3,9.7,6.1,6,1.5,44,0,98970,9.2
20121101,11.3,8.6,6.8,4,3.9,63,0,97960,0.4
20121102,10.3,7.6,3.8,2,6.4,79,0,99120,0
20121103,8.9,6.3,2.2,3,5.1,69,0,99650,11.6
20121104,10.2,5.4,1.9,6,0.2,26,0,99420,4.8
20121105,10.1,5.3,0.3,2,6.7,77,0,100640,0
20121106,10.9,5.4,0.6,4,4.2,61,0,102050,0.4
20121107,13.1,7.4,3.8,4,4.2,60,0,102450,0
20121108,11.5,9.9,6.6,6,3.1,51,0,101930,0
20121109,10.2,9.7,7.8,7,0.4,27,0,101000,4.2
20121110,10.7,9.3,8.3,6,0,19,0,99780,0.2
20121111,12.7,6,1.3,1,8,77,0,101170,0.2
20121112,15.5,8,3.2,8,0,19,0,102090,1.4
20121113,14.2,11.4,7.3,6,1,32,0,102620,0.2
20121114,10.1,12,9.7,3,5.2,60,0,102640,0
20121115,12.6,7.1,4,6,1.3,33,0,102270,0
20121116,12.5,9.1,5.6,8,0,17,0,101470,0
20121117,9.9,9.3,6,8,0.1,20,0,100780,0
20121118,12.8,5.6,1.2,2,7,66,0,101470,0.2
20121119,13.4,7,1.2,5,1.7,35,0,101100,1
20121120,12.1,10.3,7.1,8,0,16,0,100840,6.2
20121121,13.3,10.8,9.5,6,0,16,0,100760,4.4
20121122,11.6,9.8,6.3,6,0.9,27,0,101100,11.6
20121123,12.6,8.9,6.1,3,2.6,39,0,101160,0.2
20121124,11.6,7.4,2.1,6,0,15,0,101000,12.2
20121125,9.3,8.5,5.4,6,3.5,43,0,100170,4.6
20121126,8.6,8.1,6.8,8,0,15,0,99830,7
20121127,7.2,7.7,6.8,8,0,15,0,100410,1
20121128,6.5,6.5,5.8,6,0.1,17,0,101340,0
20121129,4.9,4,1.5,2,5.3,50,0,101290,0
20121130,6.2,1.7,-1.6,4,4.5,46,0,101210,0
20121201,10.4,2.5,-1.3,3,1.1,24,0,101480,0.2
20121202,10.8,4.2,-2.1,2,5.5,47,0,101650,4.6
20121203,8.1,5.2,-0.4,6,0.2,16,0,100750,0.4
20121204,4.1,4.6,1,2,4.8,44,0,100370,1
20121205,5.8,1.1,-2,3,3.9,39,0,100840,0.2
20121206,6.9,0.9,-4.1,4,0,13,0,101350,2.4
20121207,7.3,2.6,-1.7,4,4.3,40,0,100230,0.8
20121208,9.2,4.9,2.5,4,6.4,49,0,102350,0
20121209,5.9,6.1,2.9,6,0.7,20,0,101930,0
20121210,2.6,4.1,2.3,1,5.1,43,0,102260,0
20121211,0.4,0.5,-1.7,4,4.7,41,0,102960,0.2
20121212,6.7,-1.9,-4.1,6,0.9,21,0,102060,0
20121213,11,1.5,-3.8,6,0.4,17,0,100560,0.4
20121214,11.7,4.8,-1.4,6,0,12,0,98550,7.4
20121215,10.9,9.2,6.7,4,3.3,34,0,99130,0
20121216,9.3,7.2,3.5,4,4.5,40,0,99960,0.8
20121217,8.1,7.1,4.8,3,6,46,0,100170,0
20121218,8.7,5.9,3.6,6,0.3,16,0,101460,0
20121219,10.2,5.5,2.2,8,0,12,0,101650,23.6
20121220,10,7.6,5,7,0,12,0,100220,3.6
20121221,13.8,8.1,6.2,4,3.4,35,0,100960,9.6
20121222,12.4,10,6.2,8,0,12,0,100510,8.4
20121223,12.5,10.3,8.2,7,0.4,17,0,100360,5.4
20121224,9.4,10,7.5,7,0,12,0,99900,8.8
20121225,10.6,8.2,7,7,0.3,16,0,99560,3.2
20121226,8.5,6.9,3.2,4,0.2,15,0,100410,2.4
20121227,12.6,7.2,5.9,6,0.5,18,0,100560,4.8
20121228,11.7,9,5.3,8,0,12,0,101660,0.8
20121229,11.4,10.1,8.5,7,0,12,0,100390,1.6
20121230,11.2,8.2,4.9,4,1.1,23,0,100990,0.2
20121231,8,8.6,6,8,0,13,0,100310,5
20130101,11,5.7,3.3,3,5.6,46,0,100790,0
20130102,11.4,6.5,2,7,0,13,0,102320,0.2
20130103,10.3,8.6,5.7,8,0,13,0,103280,0
20130104,10.9,9.7,9.1,8,0,13,0,103740,0
20130105,9,9.4,7.9,7,0,13,0,103530,0.2
20130106,10,7.3,5.5,7,0,13,0,103230,0
20130107,11.5,8.6,7.1,8,0,13,0,102680,0
20130108,9.2,9.5,7.4,7,0.7,21,0,102420,3.4
20130109,3.5,8.6,8,4,3.3,38,0,102130,0
20130110,7.4,1.4,-0.7,7,0,14,0,101600,0.2
20130111,4.8,4.1,0.7,6,2.3,33,0,101770,3.2
20130112,3.6,2.6,0.4,7,0,14,0,101290,0.2
20130113,3.4,1.7,-0.3,6,1.1,26,0,101910,0
20130114,2.7,1.6,-0.3,7,0,14,0,101160,4.8
20130115,0.3,1.3,-0.1,5,0.7,23,0,100940,0
20130116,2.6,-1.2,-2.6,6,1.3,28,0,101340,0
20130117,0.6,-1.2,-4.9,7,0.5,22,0,101740,0.2
20130118,1,-0.6,-1.8,8,0,15,0,100390,1.5
20130119,-0.2,-0.6,-2.1,8,0,16,3,99750,0.8
20130120,2,-0.8,-1.4,7,0,16,2,99520,3
20130121,3.1,0.3,-1.5,7,0.4,22,5,99460,0.4
20130122,2.5,-0.8,-4.7,5,0,16,3,100150,1.2
20130123,2.3,1,-0.6,8,0,17,0,100770,0.6
20130124,3.6,1.7,1.1,8,0,17,0,101660,0
20130125,10.7,1.6,-0.5,8,0,17,0,101440,4.8
20130126,10,5.9,1,5,4.1,52,0,100640,9.2
20130127,11.9,6.8,3.6,4,4.8,56,0,99780,0.2
20130128,13.8,7.2,2.4,4,0.8,29,0,100540,2.8
20130129,11.7,8.7,3.6,8,0,18,0,100320,6.2
20130130,10.2,10.2,8.6,4,5.2,61,0,100700,1.2
20130131,7.6,8.4,6.6,4,3.7,53,0,101250,5.8
20130201,5.7,6.2,4.7,6,1.4,36,0,100250,0.6
20130202,10.4,4.1,2.4,3,5.8,68,0,101600,0
20130203,11,4.6,-1.3,7,0,20,0,101890,0
20130204,6.3,7.5,4,5,4.3,60,0,101240,3
20130205,6,4,1.7,5,4.9,65,0,100020,1
20130206,5.7,4.4,2.8,6,1.1,37,0,100720,0
20130207,6.1,2.7,-0.3,3,4.4,64,0,101820,0.2
20130208,4.9,3,-0.1,5,4.6,66,0,101960,0.2
20130209,5.3,3,1,8,0,22,0,101890,2.4
20130210,2,4,2.7,8,0,23,0,99930,17.6
20130211,2.3,1.2,0.4,8,0,23,0,99930,4.2
20130212,8.9,1.6,0.9,8,0,24,0,101530,0.2
20130213,12.1,4.7,0.5,8,0,24,0,102110,1.8
20130214,10.7,6.4,0.6,6,4.2,69,0,101140,0
20130215,10.2,6.2,1.7,4,4.1,69,0,101990,0
20130216,10.4,6.9,3.5,8,0.5,35,0,102350,0.2
20130217,9.1,5.7,0.9,2,4.3,73,0,102160,0
20130218,11.1,5.2,1.2,0,7.6,98,0,102040,0.2
20130219,5.4,4.8,-1.5,0,9.1,110,0,101960,0.2
20130220,2.3,3.1,0.7,5,5.1,83,0,102310,0.2
20130221,2.5,1.4,0.5,8,0,28,0,102400,0
20130222,2.5,1.4,0.2,8,0.1,32,0,102070,0
20130223,2.9,1.3,0.1,8,0.1,32,0,102110,0
20130224,4.3,1.5,0.1,8,0,29,0,102430,0
20130225,5,2.6,0.9,8,0,30,0,102740,0.4
20130226,6.6,3.7,2.4,8,0,30,0,103240,0.2
20130227,9.1,4.3,2,6,3.3,75,0,103440,0
20130228,7.1,5.2,1.3,5,0,31,0,102990,0.2
20130301,5.7,4.8,2.4,8,0,35,0,102940,0.2
20130302,8.8,4.2,2.6,6,1.2,60,0,102790,0
20130303,9.7,3,-2.8,4,2.4,76,0,102360,0
20130304,16.1,5.3,0.8,1,9.3,145,0,101370,0
20130305,13.8,8.1,0.1,0,9.7,150,0,100460,0
20130306,10.3,9.3,4.8,6,0.1,42,0,100060,4.8
20130307,10.4,8.8,7.3,7,0,38,0,99700,1.8
20130308,7.2,9.4,8.4,8,0,39,0,99760,6.8
20130309,4.2,6.5,5.7,8,0,39,0,100270,0.2
20130310,0.9,3.4,2.5,8,0,40,0,100620,0
20130311,5,0.2,-0.5,7,0,41,0,100760,0
20130312,7.6,1.4,-2.3,6,6.4,132,0,100920,0
20130313,7.8,3.8,-0.1,4,6,129,0,101090,0
20130314,9.4,2.2,-3.4,3,6,131,0,101570,1.2
20130315,9.4,5.6,1.8,8,0.3,54,0,100740,6.6
20130316,7.5,7.9,6.3,7,1.2,72,0,99570,7.6
20130317,8.1,5.3,3.1,7,0.1,49,0,99030,6.6
20130318,8.6,3.4,-1.3,6,0,45,0,99110,1.8
20130319,7,5.7,2.8,6,1.5,80,0,99760,0.2
20130320,7.1,4.3,1.6,7,0.3,57,0,100690,0
20130321,5.6,3.6,0,7,1.3,78,0,101580,6
20130322,1.8,4,2.4,8,0.1,53,0,100960,7.4
20130323,1.4,1.3,0.8,8,0,48,0,100990,1.6
20130324,1.5,0.7,0,8,0,49,0,101300,0
20130325,2.4,0.6,-0.4,8,0,49,0,101460,0
20130326,4.8,1.5,0.5,8,0,50,0,101360,0
20130327,5.2,2.1,-0.7,8,3.3,116,0,101180,0
20130328,7.4,1.9,-1.5,6,3.5,120,0,101250,0
20130329,5.8,2.7,-2,6,4,128,0,101100,0
20130330,5.9,3.5,1.1,8,1.5,90,0,101160,0
20130331,6.9,1.8,-2.3,4,4.1,132,0,101460,0
20130401,8.6,3.8,0.7,5,3.8,129,0,101160,0
20130402,6,4.1,-0.4,0,12.2,229,0,101510,0
20130403,3.7,2.8,-0.4,5,2.4,110,0,101760,0
20130404,8.5,2.2,0.6,7,0,56,0,101450,0.4
20130405,10.7,5,1.5,7,1.2,90,0,101580,0
20130406,10.4,5.4,0.1,1,9.9,212,0,102370,0
20130407,11.2,4.6,-1.2,1,7.6,187,0,101970,0
20130408,9.7,7.7,4.1,5,4.2,143,0,100530,2.4
20130409,11.1,6.7,3.6,7,0,59,0,99750,0.2
20130410,13.4,7,2.8,5,3.1,128,0,100340,10.4
20130411,13.2,9.2,4.9,7,1.4,99,0,99710,5.6
20130412,15.1,9.7,6.1,6,1.3,98,0,99790,3.4
20130413,19.9,9.7,4.2,7,1.3,99,0,101120,4.4
20130414,15.7,14.8,9.7,5,7.3,193,0,101320,0
20130415,17.1,13.2,10.6,5,3.2,135,0,101690,0
20130416,18.8,13.2,9.3,5,4.9,163,0,101550,0
20130417,15.4,13.8,8.7,5,2.8,131,0,101400,0
20130418,13.6,12.2,8.9,3,6.3,185,0,101360,1.6
20130419,14,10.1,6.6,5,2.9,134,0,102630,0
20130420,14.8,8.4,2.8,0,13.1,272,0,103250,0
20130421,15.5,8.1,1.4,2,7.9,210,0,102150,0
20130422,20.7,11,6.5,6,3.6,149,0,101610,0
20130423,20.3,15,9.2,2,12.8,273,0,101980,0
20130424,22.8,14.4,8.5,4,6.4,193,0,102380,0.2
20130425,13.4,16.4,9.9,4,10.5,248,0,102070,2.8
20130426,11.4,10,6.6,5,4.3,164,0,101540,0
20130427,12.1,7.2,2.9,4,5.8,188,0,101560,2.6
20130428,14.8,6.3,0.5,4,4.9,175,0,101680,0
20130429,14.7,11.2,7.5,4,7.6,216,0,101700,0
20130430,16.5,9.5,4.2,2,10.1,250,0,102480,0
20130501,17.6,10.2,3.8,2,10.2,253,0,102430,0
20130502,19.4,11.3,5,0,13.5,294,0,102280,0
20130503,17.2,12.1,4.7,0,13,290,0,101980,0
20130504,18.7,12.5,7.7,4,5.9,197,0,101750,1
20130505,22,12.7,6.7,6,2.4,139,0,102190,0
20130506,22.6,16.4,10.8,3,12.2,284,0,102000,0
20130507,17.9,15.9,9.1,0,12.6,290,0,101610,0.6
20130508,14.9,15,12,6,1.1,112,0,100720,0.2
20130509,18.3,10.9,6.9,4,6.9,216,0,100830,0.8
20130510,14.1,14,9.6,7,0,75,0,101050,1.8
20130511,15.4,10.5,6.8,6,2.4,142,0,101090,2.4
20130512,15.8,10.2,5,5,6.9,219,0,101470,0.4
20130513,12.3,13.2,10.5,5,6.3,210,0,101170,0
20130514,14.4,9.8,7.3,8,1.5,125,0,100260,7.6
20130515,16.9,10.3,6.1,6,1.3,121,0,99450,0.6
20130516,12.6,10.2,3.4,2,8.6,246,0,99980,0.2
20130517,16,9.7,6.7,6,0.7,106,0,100640,0
20130518,18.8,12.4,8.8,6,1.7,131,0,100820,0
20130519,17.3,13.7,8.6,3,3.2,162,0,101140,0.2
20130520,15.3,14.1,10.9,7,0,79,0,101170,0
20130521,15,13.9,12.4,7,1.1,118,0,101610,0.4
20130522,11.7,12.4,9.7,6,1.8,135,0,101870,0
20130523,9.9,8.7,5.7,5,5.9,211,0,101370,0.6
20130524,16.2,7.7,5.5,7,0.2,92,0,100970,4.8
20130525,19.8,10.8,5.3,3,10.3,276,0,102070,0
20130526,18.2,12.9,6,1,14.3,328,0,101840,0
20130527,12,12.1,6,2,12.8,310,0,100860,4
20130528,13.2,10.8,9.6,8,0,81,0,100050,12.2
20130529,15.2,10.4,7.5,7,1.1,121,0,100480,4
20130530,21.9,12.8,10.4,8,0.1,89,0,101100,0
20130531,18.8,16.7,11.4,6,5.3,205,0,101830,0
20130601,18.7,14.4,10,4,7.9,246,0,102340,0
20130602,19.3,13.5,8.2,2,11.6,297,0,102890,0
20130603,21.2,14,8.7,1,13.2,318,0,103140,0
20130604,21.5,14.3,7.4,0,14.1,329,0,102680,0
20130605,22.9,15,8.5,3,9.1,265,0,102150,0
20130606,20.6,15.7,8.5,2,13.3,320,0,102160,0.4
20130607,18.6,15.1,9.6,5,4.6,196,0,102310,0.6
20130608,15.3,13.8,8.9,4,11.4,297,0,102140,0
20130609,16.1,12.9,10.5,8,0.3,98,0,101670,0
20130610,18.1,13.3,10.5,8,0.1,89,0,101570,0
20130611,17.8,13.3,8.5,6,0.6,109,0,101360,0
20130612,19.3,15.8,13.7,8,0.3,99,0,101110,2.2
20130613,19.7,16.2,13,7,1.5,135,0,101140,0
20130614,18.3,14.4,9.1,5,5.1,206,0,101570,1
20130615,18.2,14.5,10.7,6,6.3,226,0,100870,3
20130616,21.3,14.9,11.5,6,2.5,158,0,101380,0.2
20130617,21,17,12.7,5,0.2,95,0,101400,0
20130618,26.1,17.3,13.5,5,3.2,172,0,101440,0
20130619,21.3,20.7,15.3,5,4.9,203,0,101470,0
20130620,23.7,19,16.6,6,2,147,0,101180,0
20130621,19.4,18.8,13.9,6,3.3,174,0,101010,1.6
20130622,18.6,15.6,11.8,7,1.1,125,0,100670,0.2
20130623,17.7,15.7,12.7,7,1.9,145,0,100990,0.2
20130624,21.1,13.9,10,7,0.4,103,0,102240,0
20130625,22.5,16,10.8,5,7.9,250,0,102890,0
20130626,20.7,16.4,10.2,5,5.5,213,0,103000,0
20130627,21.5,16.3,11.9,5,5,204,0,102640,1.4
20130628,22.2,16.8,12.1,7,0,81,0,101980,0.8
20130629,27.2,17.7,13.2,4,9.1,266,0,102280,0
20130630,21.3,20.7,14.1,2,11.1,293,0,102160,0
20130701,17.9,17.4,13.4,3,8.2,253,0,101700,0
20130702,21.5,14.8,11.6,5,0,80,0,101110,1.2
20130703,24.9,17.9,14.3,7,0.2,94,0,100890,0
20130704,26.3,18.7,12.5,4,4.5,194,0,101970,0
20130705,28.1,19.2,12,0,11.9,302,0,102860,0
20130706,29.5,21.1,14,0,13.6,323,0,102940,0
20130707,27.7,23,16.5,0,13.8,325,0,103160,0
20130708,27.2,21.6,15.5,0,13.7,323,0,103260,0
20130709,24.6,19.9,12.5,0,14.5,333,0,102820,0
20130710,23.4,19.1,13.6,1,12.8,311,0,102560,0
20130711,25.9,17.6,11.8,3,12.5,307,0,102550,0
20130712,31.4,19.1,12.3,2,8.1,248,0,102510,0
20130713,29.8,22.9,14.3,1,12.1,301,0,102390,0
20130714,30.9,23.8,17.8,1,11.3,290,0,102360,0
20130715,31,24.4,17.8,0,12.6,306,0,102310,0
20130716,31.9,24.1,17.2,1,9.2,261,0,102280,0
20130717,29.5,25,18,1,8.3,248,0,102380,0
20130718,29.3,24,18.4,0,13.9,320,0,102610,0
20130719,24.6,22.6,15.9,0,14.3,324,0,102510,0
20130720,27.5,20.6,16.5,5,2.9,159,0,102330,0
20130721,33.5,22.2,16.9,4,7.5,234,0,101950,0.6
20130722,29.6,25.4,17.2,1,10.9,279,0,101580,0.2
20130723,27.7,25.2,20.7,3,4.9,193,0,101330,0.4
20130724,26.9,21.5,15.3,1,8.6,247,0,101430,8.6
20130725,26.8,21.6,16.3,4,6.5,217,0,101280,0
20130726,28.9,20.4,13.9,3,7.9,236,0,101240,0
20130727,24.9,21.8,14.7,3,5.8,205,0,100650,6
20130728,24.7,19.8,14.7,4,7.8,233,0,100680,2.8
20130729,22.3,20.3,15.8,4,5.5,199,0,101150,2.8
20130730,26.9,18.8,15.2,3,3.1,157,0,101350,2.6
20130731,34.1,21.4,15.9,6,1.3,119,0,101530,0
20130801,26.4,25.3,16.5,1,13.3,299,0,100920,0
20130802,24.7,21.8,17.2,3,5,188,0,100880,3.2
20130803,24.5,20,15.2,1,9.8,254,0,101520,0
20130804,23.8,19.4,14.3,2,6.1,203,0,101890,0
20130805,22.7,20.3,16.7,2,2,132,0,101210,12
20130806,23.1,17.3,11.9,1,9.1,242,0,101580,0
20130807,25.5,18.9,14.7,1,7.3,217,0,101450,0
20130808,24.9,18.9,12.2,1,9.5,245,0,101930,0.6
20130809,23,20.2,15.5,5,4.7,177,0,101900,0
20130810,24,18.1,13.2,5,2.8,144,0,102200,0
20130811,22.8,20.2,16.4,3,8.9,234,0,101810,0
20130812,21.5,18.2,13.6,2,4.3,168,0,101710,0
20130813,23.4,15.9,10.3,1,4.3,167,0,102190,0.4
20130814,24.2,17.3,11.2,3,5.7,187,0,102280,1
20130815,23.6,20.2,16.1,3,2.1,127,0,101850,1.2
20130816,20.9,20.2,16.8,3,2.4,132,0,101500,0.8
20130817,23.9,17.4,13.9,3,2.5,133,0,101230,0
20130818,23.5,19.9,15.8,2,4.2,161,0,100970,0
20130819,24.9,17.6,11.7,1,8.9,224,0,102010,0
20130820,27.5,18.4,11.8,0,10.6,243,0,102740,0
20130821,23.9,20.1,12.7,0,11.3,249,0,102370,2.8
20130822,27.7,20.2,16.4,2,0.8,92,0,101970,0
20130823,18.7,21.7,15.7,0,6.2,184,0,101450,0.6
20130824,24.7,18,17.2,6,0,61,0,101100,9.8
20130825,25.9,18.8,12.9,5,4.9,164,0,101330,0.2
20130826,23.6,20.4,14.9,3,7.2,193,0,101840,0
20130827,24.7,17.8,11.9,2,8.5,208,0,101870,0
20130828,24.7,18.5,12.2,1,9.2,215,0,102230,0
20130829,25.4,19.5,14.2,1,8.1,200,0,102180,0
20130830,21.4,20.3,15.1,2,8.2,200,0,101970,0
20130831,22.3,17.6,13.8,1,10.8,228,0,102560,0
20130901,26.2,15.8,9.2,0,5.4,156,0,102950,0
20130902,26,18.8,11.4,0,12.6,233,0,102710,0
20130903,28.5,20.1,14.2,2,4.2,137,0,102700,0
20130904,29.5,21.1,13.7,0,12.5,229,0,102070,0
20130905,18.1,22,14.4,2,11.6,218,0,101110,0
20130906,19.5,16.2,14.2,5,2.8,114,0,100860,1.2
20130907,18.5,15.2,10.9,2,6.1,156,0,101400,0.2
20130908,14.1,13.3,8,2,5.3,145,0,101800,3.2
20130909,17.2,11.6,9,4,0.1,58,0,101660,3.2
20130910,17.4,13.1,9,2,4,127,0,102040,0
20130911,20.5,14.7,11.9,6,0.8,75,0,102120,2.6
20130912,19.6,16.5,12.5,6,0.8,74,0,101930,1.8
20130913,14.2,16.9,14.2,7,0.1,55,0,101680,29.8
20130914,16.2,11.7,9.2,6,0,49,0,101610,0.2
20130915,15.2,11.4,6.6,3,3.5,114,0,100970,1.8
20130916,14.8,11.6,7.9,0,9.4,177,0,100310,0.2
20130917,16.3,11.4,8,4,0.5,64,0,100000,4.6
20130918,17.5,13.5,10.7,4,4.1,118,0,100430,0
20130919,19.2,12.3,7,2,1.1,74,0,101040,0.2
20130920,18.9,14,8.7,4,6.4,141,0,101830,0
20130921,19.8,14.4,9.8,4,0,44,0,102450,0
20130922,18.6,17.2,14.5,6,0,44,0,102790,0
20130923,22.2,15.8,12.9,4,1.2,72,0,102470,0.2
20130924,21.9,16.1,10,5,6.1,132,0,101640,0
20130925,20.2,17.2,12.5,7,2.3,87,0,101180,0
20130926,18.7,17.1,14,7,3.4,100,0,101660,0
20130927,20.2,14.6,10.4,5,7,136,0,101610,0
20130928,19.1,16,11.8,6,0.7,59,0,100950,0.4
20130929,19.1,16.5,13.8,6,4.5,108,0,100690,0
20130930,17.5,16.4,13.7,5,2.4,83,0,100680,0
20131001,22,14.6,11.7,6,0,39,0,100890,0
20131002,19.2,18,14,7,2.1,77,0,101050,0
20131003,22,16.3,13.3,6,0.9,59,0,100850,1.6
20131004,19.4,19,16,6,3.9,96,0,100920,0
20131005,19.8,16,12.6,6,0.9,57,0,102020,0.2
20131006,20.3,14.2,8.6,4,9.5,142,0,102570,0
20131007,21,15.1,9.9,7,4.3,96,0,102550,0
20131008,17.8,16.8,12.6,6,4.9,100,0,102480,0
20131009,12.1,15.5,13.2,6,1.3,60,0,101990,0
20131010,13.6,9.6,7,4,3.3,82,0,101890,1.2
20131011,14.1,10.9,8.2,4,2.4,72,0,101780,5
20131012,11.4,11.7,9.2,7,3,77,0,101820,2.2
20131013,11.8,10.5,9.6,6,0,32,0,101070,9
20131014,13.9,10.3,8.7,7,0.2,38,0,100740,2.4
20131015,15.9,10.9,7.9,5,3.4,78,0,101080,0.2
20131016,18.7,10.7,5.4,5,1.8,60,0,101020,4.8
20131017,17.9,13.9,9,4,6.4,101,0,101360,0
20131018,18.5,14.3,10.6,5,0.2,36,0,101370,1
20131019,17.4,15.6,12.6,5,0.5,41,0,100540,5.6
20131020,18.2,14.9,12.4,6,3.3,71,0,100530,7
20131021,18.4,15.2,12.2,7,0,28,0,100570,1.2
20131022,17.8,16.9,15.3,7,0,27,0,99710,6.8
20131023,17.7,15.6,13.4,4,5.4,85,0,99930,0
20131024,18.8,12.1,6.4,4,7.3,97,0,101330,1.8
20131025,17.7,15.4,11.9,6,2,54,0,100500,0.2
20131026,16.9,16.1,14.4,4,1.1,44,0,100420,4
20131027,15.2,14,11,5,4.9,77,0,99650,23.5
20131028,13.1,13.3,11.3,6,3.9,68,0,99250,2.5
20131029,14.5,10.3,7.5,1,6.5,85,0,101060,0
20131030,13.3,9,3.5,3,6.2,82,0,102010,1
20131031,15,10.7,8.1,7,0,23,0,101650,0.2
20131101,15.8,13.2,11.4,7,0,23,0,100890,0.6
20131102,12.6,13,10.2,5,3.7,62,0,99860,0
20131103,10.8,10,7.4,3,6.3,78,0,99870,15
20131104,13,8.4,5.9,3,7.4,83,0,99190,5
20131105,15.7,8.6,4.2,7,1,36,0,99480,2
20131106,11.2,12.5,9.3,8,0,21,0,99950,3.2
20131107,11.4,10.2,9.2,5,0.6,31,0,100640,0
20131108,8.2,8.3,5.1,3,0.2,25,0,100560,8.8
20131109,10.2,6,3.7,4,0.2,25,0,100610,5.6
20131110,13.1,7.3,4.4,2,7.9,79,0,101590,1
20131111,12.8,7.4,1.6,7,0,19,0,102240,2.8
20131112,10.8,11.2,9.6,4,1.4,36,0,102630,0.2
20131113,9.7,6.1,1.3,2,6.6,69,0,103210,0.4
20131114,10,7,4.2,2,4.5,57,0,102400,0
20131115,10,6.7,3.4,1,6.4,66,0,103290,0
20131116,9.7,5.2,0.3,3,5.4,60,0,103200,0
20131117,9.6,6.2,2.7,8,0,17,0,102430,0.4
20131118,6.4,8.8,7.9,8,0,17,0,101100,0.2
20131119,7.6,4.4,2.3,1,7.1,66,0,101400,0.2
20131120,8.3,2.4,-2.9,5,1.7,35,0,100410,4.2
20131121,8.2,5.8,3.3,4,2.1,37,0,100450,0
20131122,8.1,5.8,3.3,2,4.3,50,0,101790,0
20131123,8.2,5.2,2.3,4,5.4,55,0,102440,0
20131124,7.5,6,3.8,7,0,16,0,103070,0
20131125,8.2,5.8,4,7,1.1,28,0,103780,0
20131126,10.9,4.4,0.6,5,5.5,53,0,103890,0.2
20131127,10.3,6.6,2.2,8,0,15,0,103400,0
20131128,10.4,8.8,7.2,8,0,15,0,103470,0
20131129,9,8.9,7.4,6,0,15,0,102690,0.2
20131130,9.7,7.2,5.3,4,1.6,30,0,102760,0
20131201,9.7,5.3,0.8,6,0.2,17,0,103300,0
20131202,7.7,7.7,5.7,8,0,13,0,103400,0
20131203,8.9,6.8,5.9,8,0,13,0,102970,0
20131204,10.6,7,5.1,5,0,13,0,102940,0.2
20131205,8.8,5.1,-0.5,3,0.4,18,0,102400,0.4
20131206,9.4,5.1,1.4,3,5.1,45,0,102780,0
20131207,12,6.2,3,7,0,13,0,102670,0
20131208,11.3,8,4,2,3.2,35,0,102550,0.2
20131209,9.6,8.1,4.8,0,5.3,45,0,102890,0.2
20131210,5.5,4.9,0.1,3,0.9,21,0,103130,0.4
20131211,11.2,3.1,0.7,0,2.4,30,0,102950,0.2
20131212,12.6,4.9,-1.5,3,0.8,21,0,102480,0.2
20131213,11.8,8.8,5,7,0,12,0,101960,1.8
20131214,12.7,7.7,3.5,3,2,28,0,102240,1.2
20131215,13.3,8.9,5,6,0,12,0,101910,9
20131216,7.4,11,8.6,7,0,12,0,101660,12.8
20131217,10.8,6,4.6,7,0,12,0,102170,2.8
20131218,9,7.9,4.9,6,1.1,22,0,100770,7.8
20131219,11.1,7,4.9,3,5.1,42,0,100210,3.8
20131220,12.1,6.6,2.1,2,5.4,43,0,101870,2.6
20131221,10.1,8.2,4.2,7,0,12,0,101250,6.4
20131222,11.9,8.7,7.2,2,3.2,34,0,100980,0.2
20131223,9.5,8.2,4.4,6,0,12,0,99830,27
20131224,7,8.7,7.9,6,0.3,16,0,97950,5.6
20131225,11.2,5.1,3.2,3,1.4,24,0,98460,1.8
20131226,10.8,6.7,2.1,6,1,22,0,99510,2.4
20131227,8.8,6.3,1.8,4,1,22,0,98670,0
20131228,10.5,6.3,3.7,2,4.5,40,0,99750,0
20131229,10.5,5.1,-0.3,1,6.3,48,0,101490,0.4
20131230,10.9,6.4,2.2,4,1.7,27,0,101070,6
20131231,11.4,8,5.1,5,0,13,0,100410,4.8
20140101,11.1,8.5,5.6,6,0,13,0,99300,13.8
